Gene Name,TPM
ALDH7A1P3,0.0
ALDH7A1P4,0.0
ALDH8A1,0.0
ALDH9A1,0.054386000000000004
ALDOA,5.879856
ALDOAP1,0.00334
ALDOAP2,0.0
ALDOB,0.001418
ALDOC,0.306064
ALG1,0.012034
ALG10,0.040238
ALG10B,0.002335
ALG11,0.107398
ALG12,0.063327
ALG13,0.337957
ALG14,0.009104
ALG14-AS1,0.0
ALG1L,0.000815
ALG1L10P,0.0
ALG1L11P,0.0
ALG1L12P,0.0
ALG1L13P,0.0
ALG1L15P,0.0
ALG1L2,0.0
ALG1L3P,0.0
ALG1L5P,0.0
ALG1L6P,0.002207
ALG1L7P,0.0
ALG1L8P,0.000187
ALG1L9P,0.008719
ALG2,0.159779
ALG3,0.044287
ALG3P1,0.0
ALG5,0.160913
ALG6,0.012407999999999999
ALG8,0.237593
ALG9,0.04782
ALK,0.0
ALKAL1,0.0
ALKAL2,0.049549
ALKBH1,0.069503
ALKBH2,0.058555
ALKBH3,0.01641
ALKBH3-AS1,0.0
ALKBH4,0.009518
ALKBH5,0.7189099999999999
ALKBH6,0.096873
ALKBH7,0.536156
ALKBH8,0.069093
ALLC,0.0
ALMS1,0.012808
ALMS1-IT1,0.018649
ALMS1P1,9.5e-05
ALOX12,0.503935
ALOX12-AS1,0.017256
ALOX12B,0.00088
ALOX12P1,0.0
ALOX12P2,0.000839
ALOX15,0.012044
ALOX15B,0.003982
ALOX15P1,0.048419
ALOX15P2,0.0
ALOX5,0.150015
ALOX5AP,1.564577
ALOXE3,0.0
ALOXE3P1,0.0
ALPG,0.0
ALPI,0.0
ALPK1,0.014469
ALPK2,0.001234
ALPK3,0.001345
ALPL,0.3827
ALPP,0.0
ALS2,0.023269
ALS2CL,0.002621
ALX1,0.0
ALX3,7.9e-05
ALX4,0.0
ALYREF,0.138694
AMACR,0.066408
AMBN,0.003059
AMBP,0.0
AMBRA1,0.037202
AMD1,2.115373
AMD1P1,0.0
AMD1P2,0.003387
AMD1P2_1,0.003387
AMD1P3,0.002987
AMD1P4,0.0
AMDHD1,0.002105
AMDHD2,0.028921
AMELX,0.0
AMELY,0.000429
AMER1,0.019222
AMER2,0.000469
AMER3,0.0
AMFR,1.284155
AMH,0.0
AMHR2,0.0
AMIGO1,0.020677
AMIGO2,0.107893
AMIGO3,0.0
AMMECR1,0.014101
AMMECR1L,0.07860299999999999
AMMECR1LP1,0.0
AMN,0.0
AMN1,0.165862
AMOT,0.047525
AMOTL1,0.04833
AMOTL2,0.000289
AMPD1,0.001045
AMPD2,0.519562
AMPD3,0.007961
AMPH,0.0
AMT,0.016677
AMTN,0.0
AMY1A,0.0
AMY1B,0.00375
AMY1C,0.0
AMY2A,0.0
AMY2B,0.067295
AMYP1,0.0
AMZ1,0.003572
AMZ2,0.512769
AMZ2P1,0.001049
AMZ2P2,0.0
AMZ2P3,0.0
ANAPC1,0.108132
ANAPC10,0.102245
ANAPC10P1,0.000326
ANAPC11,0.48255800000000004
ANAPC13,0.935216
ANAPC15,0.433725
ANAPC15P1,0.0
ANAPC15P2,0.0
ANAPC16,0.985575
ANAPC1P1,8e-06
ANAPC1P2,0.026285
ANAPC1P3,0.000727
ANAPC1P4,0.097563
ANAPC1P5,0.0
ANAPC1P6,0.0
ANAPC2,0.159214
ANAPC4,0.201532
ANAPC5,1.651467
ANAPC7,0.267059
ANCV1RP,0.0
ANG,0.0
ANGEL1,0.005384
ANGEL2,0.15826099999999999
ANGPT1,0.244553
ANGPT2,0.001151
ANGPT4,0.0
ANGPTL1,0.0
ANGPTL2,0.0
ANGPTL3,0.010674
ANGPTL4,0.0
ANGPTL5,0.0
ANGPTL6,0.105823
ANGPTL7,0.0
ANGPTL8,0.0
ANHX,0.0
ANK1,1.517688
ANK2,0.000827
ANK3,0.003374
ANKAR,0.105394
ANKDD1A,0.019862
ANKDD1B,0.027201
ANKEF1,0.025825
ANKFN1,0.001447
ANKFY1,0.174057
ANKH,0.764399
ANKHD1,0.150346
ANKHD1-EIF4EBP3,0.012969
ANKIB1,0.125287
ANKK1,0.0
ANKLE1,0.061774
ANKLE2,0.160286
ANKMY1,0.071798
ANKMY2,0.009444
ANKRA2,0.124055
ANKRD1,0.003111
ANKRD10,0.486792
ANKRD11,0.417917
ANKRD11P1,0.0
ANKRD11P2,0.027108
ANKRD12,1.431057
ANKRD13A,1.113313
ANKRD13B,0.0
ANKRD13C,0.290949
ANKRD13D,0.140775
ANKRD16,0.002404
ANKRD17,0.767553
ANKRD18A,0.016935
ANKRD18B,0.0
ANKRD18CP,0.001327
ANKRD18DP,0.001563
ANKRD18EP,0.0
ANKRD19P,0.0
ANKRD2,0.0
ANKRD20A1,0.00054
ANKRD20A10P,0.0
ANKRD20A11P,0.003345
ANKRD20A16P,0.0
ANKRD20A17P,0.0
ANKRD20A18P,0.0
ANKRD20A19P,0.0
ANKRD20A20P,0.003607
ANKRD20A4-ANKRD20A20P,0.001579
ANKRD20A5P,0.002989
ANKRD20A6P,0.0
ANKRD20A7P,0.001414
ANKRD20A8P,2.2e-05
ANKRD20A9P,0.0
ANKRD22,0.000263
ANKRD23,0.001862
ANKRD24,0.0
ANKRD26,0.126405
ANKRD26P1,0.000312
ANKRD26P2,0.000136
ANKRD26P3,0.0
ANKRD26P4,0.0
ANKRD27,0.014055
ANKRD28,1.215977
ANKRD29,0.0
ANKRD30A,0.0
ANKRD30B,0.0
ANKRD30BL,0.001704
ANKRD30BP1,0.002348
ANKRD30BP2,0.000586
ANKRD30BP3,6.9e-05
ANKRD31,0.007122
ANKRD33,0.0
ANKRD33B,0.08412
ANKRD34A,0.0
ANKRD34B,0.011947
ANKRD34C,0.013328
ANKRD34C-AS1,0.000306
ANKRD35,0.027198
ANKRD36,0.0
ANKRD36B,0.0
ANKRD36BP1,0.0
ANKRD36BP2,0.365906
ANKRD36C,0.044105
ANKRD36P1,0.0
ANKRD37,0.149657
ANKRD39,0.025767
ANKRD40,0.059133
ANKRD40CL,0.0
ANKRD42,0.011044
ANKRD42-DT,0.01862
ANKRD44,0.966249
ANKRD44-AS1,0.080827
ANKRD44-IT1,0.099012
ANKRD45,0.012698
ANKRD46,0.042594
ANKRD49,0.189763
ANKRD49P1,0.038592
ANKRD49P2,0.0
ANKRD49P3,0.0
ANKRD49P4,0.0
ANKRD50,0.022912
ANKRD52,0.04654
ANKRD53,0.001164
ANKRD54,0.06135
ANKRD54P1,0.009704
ANKRD55,0.07746
ANKRD6,0.016276
ANKRD60,0.0
ANKRD61,0.0
ANKRD62,0.0
ANKRD62P1,0.0
ANKRD62P1-PARP4P3,0.003224
ANKRD63,4.8e-05
ANKRD65,0.0
ANKRD66,0.0
ANKRD7,0.002978
ANKRD9,0.254541
ANKS1A,0.045954
ANKS1B,0.0
ANKS3,0.050133
ANKS4B,0.000121
ANKS6,0.002486
ANKUB1,0.0
ANKZF1,0.062862
ANLN,0.353413
ANO1,0.0
ANO10,0.171028
ANO2,0.044033
ANO3,0.007786
ANO3-AS1,0.0
ANO4,0.0
ANO5,0.0
ANO6,2.177034
ANO7,0.0
ANO8,0.022861
ANO9,0.011762
ANOS1,0.0
ANOS2P,0.005553
ANP32A,2.154791
ANP32A-IT1,0.00515
ANP32AP1,0.055979
ANP32B,8.451397
ANP32BP1,0.033079
ANP32BP2,0.0
ANP32BP3,0.005522
ANP32C,0.015207
ANP32D,0.0
ANP32E,1.550584
ANPEP,0.212388
ANTKMT,0.0
ANTXR1,0.024035
ANTXR2,0.031858
ANTXRL,0.0
ANTXRLP1,0.025986
ANXA1,3.886079
ANXA10,0.0
ANXA11,0.4306
ANXA13,0.000498
ANXA2,6.442422
ANXA2P1,0.0
ANXA2P2,0.232418
ANXA2P3,0.0
ANXA2R,0.239763
ANXA2R-AS1,0.031642
ANXA2R-OT1,0.069774
ANXA3,0.406636
ANXA4,0.158649
ANXA5,2.322397
ANXA6,1.963226
ANXA7,1.22036
ANXA8,0.0
ANXA8L1,0.0
ANXA9,0.0
AOAH,0.297747
AOAH-IT1,0.112557
AOC1,0.0
AOC2,0.002611
AOC3,0.011671
AOC4P,0.0
AOPEP,0.054688
AOX1,0.006205
AOX2P,0.000965
AOX3P,1.4e-05
AOX3P-AOX2P,0.0
AP1AR,0.110441
AP1B1,0.129297
AP1B1P1,0.0
AP1B1P2,0.0
AP1G1,0.290454
AP1G2,0.178386
AP1G2-AS1,0.016504
AP1M1,0.01108
AP1M2,0.059055
AP1M2P1,0.025527
AP1S1,0.007757
AP1S2,5.962746
AP1S2P1,0.0
AP1S3,0.043991
AP2A1,1.360686
AP2A2,0.036261
AP2B1,1.674768
AP2B1P1,0.003812
AP2M1,3.664613
AP2S1,1.92026
AP3B1,0.6567930000000001
AP3B2,0.0
AP3D1,0.503606
AP3M1,0.283333
AP3M2,0.137263
AP3S1,0.3984
AP3S2,0.002719
AP4B1,0.089751
AP4B1-AS1,0.00141
AP4E1,0.065201
AP4M1,0.0
AP4S1,0.093563
AP5B1,0.296902
AP5M1,0.235582
AP5S1,0.005706
AP5Z1,0.068714
APAF1,0.173504
APBA1,0.0
APBA2,0.0
APBA3,0.073419
APBB1,0.017416
APBB1IP,0.988276
APBB2,0.005056
APBB3,0.009908
APC,0.058294
APC2,0.0
APCDD1,0.0
APCDD1L,0.000143
APCDD1L-DT,0.000768
APCS,0.0
APEH,0.17884
APELA,0.0
APEX1,0.536329
APEX2,0.016288
