Gene Name,TPM
ACE2,0.004334
ACE3P,0.010006
ACER1,0.0
ACER2,0.011249
ACER2P1,0.102938
ACER3,0.169777
ACHE,0.062445
ACIN1,0.668305
ACKR1,2.2868920000000004
ACKR2,0.033356
ACKR3,0.0
ACKR4,0.045606
ACKR4P1,0.0
ACLY,1.241062
ACMSD,0.0
ACNATP,0.0
ACO1,0.063059
ACO2,0.011061
ACOD1,0.0
ACOT1,0.0
ACOT11,0.005307
ACOT12,0.124896
ACOT13,0.048855
ACOT2,0.000886
ACOT4,0.038967
ACOT6,0.046977
ACOT7,0.504547
ACOT8,0.0
ACOT9,0.011014
ACOX1,0.201713
ACOX2,0.0
ACOX3,0.012842
ACOXL,0.00157
ACOXL-AS1,0.005136
ACP1,5.067367
ACP2,0.234239
ACP3,0.070702
ACP4,0.0
ACP5,0.39995
ACP6,0.101899
ACP7,0.0
ACR,0.0
ACRBP,0.27528
ACRP1,0.004359
ACRV1,0.0
ACSBG1,0.0
ACSBG2,0.0
ACSF2,0.001881
ACSF3,0.0
ACSL1,0.963205
ACSL3,0.030127
ACSL4,1.6990480000000001
ACSL5,0.114457
ACSL6,0.399871
ACSM1,0.0
ACSM2A,0.152208
ACSM2B,0.31941
ACSM3,0.175531
ACSM4,0.015703
ACSM5,0.036606
ACSM5P1,0.0
ACSM6,0.0
ACSS1,0.147063
ACSS2,0.169511
ACSS3,0.005839
ACTA1,0.0
ACTA2,0.31262999999999996
ACTA2-AS1,0.010195
ACTB,160.96495000000002
ACTBL2,0.0
ACTBP1,0.0
ACTBP10,0.0
ACTBP11,0.0
ACTBP12,0.0
ACTBP14,0.0
ACTBP15,0.0
ACTBP2,0.093562
ACTBP3,0.0
ACTBP4,0.0
ACTBP6,0.0
ACTBP7,0.0
ACTBP8,0.0
ACTBP9,0.0
ACTC1,0.0
ACTE1P,0.005282
ACTG1,23.423693
ACTG1P1,0.0
ACTG1P10,0.0
ACTG1P11,0.0
ACTG1P12,0.0
ACTG1P13,0.0
ACTG1P14,0.0
ACTG1P15,0.0
ACTG1P16,0.000453
ACTG1P17,0.0
ACTG1P18,0.0
ACTG1P19,0.0
ACTG1P2,0.001527
ACTG1P20,0.0
ACTG1P21,0.019028
ACTG1P22,0.0
ACTG1P23,0.0
ACTG1P24,0.0
ACTG1P25,0.000152
ACTG1P3,0.0
ACTG1P4,0.001308
ACTG1P9,0.0
ACTG2,0.000437
ACTL10,0.0
ACTL11P,0.0
ACTL6A,0.00777
ACTL6B,0.001154
ACTL7A,0.0
ACTL7B,0.0
ACTL8,0.0
ACTL9,0.0
ACTN1,1.594515
ACTN1-DT,0.000336
ACTN2,0.01235
ACTN3,0.018392
ACTN4,0.0
ACTN4P1,0.0
ACTP1,0.0
ACTR10,1.176328
ACTR1A,1.317279
ACTR1AP1,0.0
ACTR1B,0.0
ACTR2,12.194529
ACTR3,6.917251
ACTR3-AS1,0.01876
ACTR3B,0.009095
ACTR3BP1,0.227561
ACTR3BP2,0.001583
ACTR3BP3,0.0
ACTR3BP4,0.0
ACTR3BP5,0.001287
ACTR3BP6,0.001149
ACTR3BP7,0.001288
ACTR3C,0.0
ACTR3P1,0.0
ACTR3P2,0.0
ACTR3P3,0.0
ACTR5,0.01138
ACTR6,1.550074
ACTR6P1,0.0
ACTR8,0.658868
ACTRT1,0.0
ACTRT1P1,0.0
ACTRT2,0.0
ACTRT3,0.0
ACVR1,0.020969
ACVR1B,0.011916
ACVR1C,0.030058
ACVR2A,0.417531
ACVR2B,0.258144
ACVR2B-AS1,0.0
ACVRL1,0.168911
ACY1,0.173416
ACY3,0.0
ACYP1,0.05544
ACYP2,0.016621
ADA,0.017461
ADA2,0.494425
ADAD1,0.0
ADAD1P1,0.0
ADAD1P2,0.0
ADAD2,0.000865
ADAL,0.08649
ADAM10,0.044173
ADAM11,0.0
ADAM12,0.001034
ADAM15,0.001143
ADAM17,0.298937
ADAM18,0.005575
ADAM19,0.032163
ADAM1A,0.001759
ADAM1B,0.0
ADAM2,0.0
ADAM20,0.0
ADAM20P1,0.001405
ADAM20P2,0.0
ADAM20P3,0.0
ADAM21,0.006475
ADAM21P1,0.465189
ADAM22,0.034829
ADAM23,0.005715
ADAM24P,0.0
ADAM28,0.070163
ADAM29,0.0
ADAM30,0.0
ADAM32,0.0
ADAM33,0.002634
ADAM3A,0.003341
ADAM3B,0.0
ADAM5,0.010857
ADAM6,0.0
ADAM7,0.015878
ADAM7-AS1,0.013464
ADAM7-AS2,0.002598
ADAM8,0.046796
ADAM9,0.251939
ADAMDEC1,0.034198
ADAMTS1,0.061089
ADAMTS10,0.013532
ADAMTS12,0.0
ADAMTS13,0.0
ADAMTS14,0.0
ADAMTS15,0.0
ADAMTS16,0.0
ADAMTS16-DT,0.0
ADAMTS17,0.0
ADAMTS18,0.0
ADAMTS19,0.0
ADAMTS19-AS1,0.0
ADAMTS2,0.0
ADAMTS20,0.0
ADAMTS3,0.054986
ADAMTS4,0.0
ADAMTS5,0.169783
ADAMTS6,0.085398
ADAMTS7,0.001988
ADAMTS7P1,0.00351
ADAMTS7P3,0.000548
ADAMTS7P4,0.003187
ADAMTS8,0.0
ADAMTS9,0.039805
ADAMTS9-AS1,0.013267
ADAMTS9-AS2,0.033076
ADAMTSL1,0.001437
ADAMTSL2,0.0
ADAMTSL3,0.002533
ADAMTSL4,0.0
ADAMTSL4-AS1,0.000437
ADAMTSL5,0.006172
ADAP1,0.245251
ADAP2,0.0
ADAR,2.223544
ADARB1,0.07864
ADARB2,0.023822
ADARB2-AS1,0.009375
ADAT1,0.04272
ADAT2,0.060849
ADAT3,0.0
ADCK1,0.0
ADCK2,0.206325
ADCK5,0.0
ADCY1,0.0
ADCY10,0.0
ADCY10P1,0.034626
ADCY2,0.004347
ADCY3,0.0
ADCY4,0.000409
ADCY5,0.0
ADCY6,0.055588
ADCY6-DT,0.0
ADCY7,0.030307
ADCY8,0.0
ADCY9,0.0
ADCYAP1,0.070194
ADCYAP1R1,0.003838
ADD1,1.41079
ADD2,0.401837
ADD3,3.930517
ADD3-AS1,0.002435
ADGB,0.016761
ADGB-DT,0.0
ADGRA1,0.0
ADGRA1-AS1,0.0
ADGRA2,0.076869
ADGRA3,0.0
ADGRA3P1,0.092541
ADGRB1,0.0
ADGRB2,0.0
ADGRB3,0.019902
ADGRB3-DT,0.0
ADGRD1,0.069421
ADGRD1-AS1,0.125155
ADGRD2,0.0
ADGRE1,1.204159
ADGRE2,0.14308
ADGRE3,0.025576
ADGRE4P,0.020451
ADGRE5,0.021082
ADGRF1,0.0
ADGRF2,0.049791
ADGRF3,0.0
ADGRF4,0.001594
ADGRF5,0.097467
ADGRF5-AS1,0.0
ADGRF5P1,0.197135
ADGRF5P2,0.0
ADGRG1,0.280374
ADGRG2,0.0
ADGRG3,0.0
ADGRG4,0.0
ADGRG5,0.0
ADGRG6,0.127682
ADGRG7,0.036567
ADGRL1,0.0
ADGRL1-AS1,0.023597
ADGRL2,0.002776
ADGRL3,0.005817
ADGRL3-AS1,0.039325
ADGRL4,0.19675700000000002
ADGRV1,0.013257
ADH1A,0.000369
ADH1B,0.158416
ADH1C,0.109616
ADH4,0.000821
ADH5,0.404354
ADH5P2,0.0
ADH5P3,0.0
ADH5P4,0.003677
ADH5P5,0.0
ADH6,0.002435
ADH7,0.001708
ADHFE1,0.001158
ADI1,0.097144
ADI1P1,0.0
ADI1P2,0.0
ADI1P3,0.099339
ADIG,0.062959
ADIPOQ,0.040816
ADIPOQ-AS1,0.02587
ADIPOR1,8.646665
ADIPOR1P1,0.0
ADIPOR1P2,0.0
ADIPOR2,0.196661
ADIRF,0.113116
ADIRF-AS1,0.011188
ADK,0.506762
ADM,0.075782
ADM2,0.006491
ADM5,0.0
ADNP,0.558978
ADNP-AS1,0.003299
ADNP2,0.066614
ADO,0.477559
ADORA1,0.0
ADORA2A,0.000247
ADORA2A-AS1,0.004304
ADORA2B,0.0
ADORA2BP1,0.0
ADORA3,0.0
ADPGK,0.192082
ADPGK-AS1,0.0
ADPRH,0.176743
ADPRHL1,0.0
ADPRM,0.036857
ADPRS,0.093539
ADRA1A,0.035739
ADRA1B,0.0
ADRA1D,0.015343
ADRA2A,0.0
ADRA2B,0.0
ADRA2C,0.0
ADRB1,0.003612
ADRB2,0.223936
ADRB3,0.0
ADRM1,1.642964
ADSL,0.78914
ADSS1,0.0
ADSS2,2.084954
ADTRP,0.063525
AEBP1,0.003196
AEBP2,0.473553
AEN,0.177892
AFAP1,0.004445
AFAP1-AS1,0.00921
AFAP1L1,0.126583
AFAP1L2,0.199268
AFDN,0.36466
AFDN-DT,0.0
AFF1,1.290137
AFF1-AS1,0.036609
AFF2,0.006544
AFF3,0.171156
AFF4,0.438164
AFG1L,0.143428
AFG3L1P,0.004153
AFG3L2,0.548308
AFG3L2P1,0.00751
AFM,0.0
AFMID,0.156901
AFP,0.006437
AFTPH,0.667808
AFTPH-DT,0.0
AGA,0.018623
AGAP1,0.004509
AGAP1-IT1,0.0
AGAP10P,0.005884
AGAP11,0.018124
AGAP12P,0.005728
AGAP13P,0.0
AGAP14P,0.017668
AGAP2,0.059252
AGAP2-AS1,0.0
AGAP3,0.0
AGAP4,5.2e-05
AGAP5,0.000336
AGAP6,0.002183
AGAP7P,0.004954
AGAP9,0.0
AGBL1,0.0
AGBL1-AS1,0.00739
AGBL2,0.003049
AGBL3,0.044332
AGBL4,0.103123
AGBL4-AS1,0.016754
AGBL4-IT1,0.015071
AGBL5,0.0
AGBL5-AS1,0.0
AGER,0.0
AGFG1,0.396875
AGFG2,0.039559
AGGF1,0.132112
AGGF1P1,0.062727
AGGF1P10,0.0
AGGF1P2,0.0
AGGF1P3,0.0
AGGF1P4,0.0
AGGF1P5,0.0
AGGF1P6,0.0
AGGF1P7,0.0
AGGF1P8,0.0
AGGF1P9,0.0
AGK,0.0
AGKP1,0.0
AGKP2,0.0
AGL,0.341924
AGMAT,0.051756
AGMO,0.0
AGO1,0.096926
AGO2,0.412297
AGO3,0.076554
AGO4,0.436293
AGPAT1,0.059667
AGPAT2,0.132959
AGPAT3,0.3646
AGPAT4,0.01201
AGPAT4-IT1,0.0
AGPAT5,0.155132
AGPAT5P1,0.0
AGPS,0.616431
AGR2,0.022467
AGR3,0.0
AGRN,0.0
AGRP,0.0
AGT,0.000438
AGTPBP1,3.015836
AGTR1,0.021365
AGTR2,0.0
AGTRAP,0.156622
AGXT,0.006036
AGXT2,0.0
AHCTF1,0.594436
AHCTF1P1,0.209504
AHCY,0.46077
AHCYL1,0.776667
AHCYL2,0.378248
AHCYP1,0.0
AHCYP2,0.0
AHCYP3,0.0
AHCYP4,0.064681
AHCYP5,0.0
AHCYP6,0.0
AHCYP7,0.026983
AHCYP8,0.0
AHDC1,0.0
AHI1,0.054071
AHI1-DT,0.010674
AHNAK,2.081965
AHNAK2,0.0
AHR,0.047411
AHRR,0.029637
AHSA1,0.7990240000000001
AHSA2P,0.020916
AHSG,0.084214
AHSP,22.364257000000002
AICDA,0.0
AIDA,3.74631
AIDAP1,0.095902
AIDAP2,0.172698
AIDAP3,0.0
AIF1,0.0
AIF1L,0.664588
AIFM1,0.64635
AIFM1P1,0.0
AIFM2,0.0
AIFM3,0.023126
AIG1,0.015917
AIG1P1,0.0
AIM2,1.0296299999999998
AIMP1,0.735208
AIMP1P1,0.0
AIMP1P2,0.0
AIMP2,0.136661
AIP,0.214039
AIPL1,0.03108
AIRE,0.0
AIRN,0.002994
AJAP1,0.00471
AJM1,0.0
AJUBA,0.00193
AK1,0.014459
AK2,0.797329
AK2P1,0.913937
AK2P2,0.0
AK3,0.095529
AK3P2,0.0
AK3P3,0.0
AK3P4,0.0
AK3P5,0.0
AK3P6,0.002529
AK4,0.016316
AK4P1,0.0
AK4P2,0.0
AK4P3,0.0
AK4P4,0.0
AK4P5,0.0
AK4P6,0.0
AK5,0.0
AK6,0.176875
AK7,0.005516
AK8,0.0
AK9,0.18125
AKAIN1,0.001525
AKAP1,0.042801
AKAP10,0.901036
AKAP11,0.496237
AKAP12,0.362921
AKAP13,0.4476
AKAP14,0.0
AKAP17A,0.0
AKAP17A_1,0.0
AKAP17BP,0.006797
AKAP3,0.004668
AKAP4,0.010408
AKAP5,0.073731
AKAP6,0.0
AKAP7,1.051916
AKAP8,0.028371
AKAP8L,0.51356
AKAP8P1,0.0
AKAP9,0.09987700000000001
AKIP1,0.353005
AKIRIN1,0.253386
AKIRIN1P1,0.0
AKIRIN1P2,0.0
AKIRIN2,0.213858
AKIRIN2P1,0.0
AKNA,0.668199
AKNAD1,0.005809
AKR1A1,1.06982
AKR1B1,0.263356
AKR1B10,0.0
AKR1B10P1,0.0
AKR1B10P2,0.0
AKR1B15,0.025864
AKR1B1P1,0.0
AKR1B1P2,0.0
AKR1B1P3,0.0
AKR1B1P4,0.20097
AKR1B1P5,0.0
AKR1B1P6,0.0
AKR1B1P7,0.0
AKR1B1P8,0.0
AKR1C1,0.078704
AKR1C2,0.034461
AKR1C3,0.387111
AKR1C4,0.010543
AKR1C6P,0.002258
AKR1C7P,0.051032
AKR1C8,0.0
AKR1D1,0.087108
AKR1D1P1,0.083905
AKR1E2,0.134632
AKR7A2,0.124697
AKR7A2P1,0.00589
AKR7A2P2,0.0
AKR7A3,0.0
AKR7L,0.000208
AKT1,0.134197
AKT1S1,0.166603
AKT2,0.201069
AKT3,0.262022
AKT3-IT1,0.0
AKTIP,0.322349
ALAD,1.154809
ALAS1,1.195828
ALAS2,20.360222999999998
ALB,12.281635
ALCAM,0.016234
ALDH16A1,0.104327
ALDH18A1,0.033773
ALDH1A1,0.008787
ALDH1A2,0.055748
ALDH1A2-AS1,0.0
ALDH1A3,0.087484
ALDH1A3-AS1,0.000672
ALDH1B1,0.270716
ALDH1L1,0.0
ALDH1L1-AS1,0.010867
ALDH1L1-AS2,0.03799
ALDH1L2,0.0
ALDH2,0.019336
ALDH3A1,0.0
ALDH3A2,0.725242
ALDH3B1,0.017027
ALDH3B2,0.0
ALDH4A1,0.01267
ALDH5A1,0.06175
ALDH6A1,0.049948
ALDH7A1,0.018277
ALDH7A1P1,0.111778
ALDH7A1P2,0.0
ALDH7A1P3,0.0
ALDH7A1P4,0.0
ALDH8A1,0.020381
ALDH9A1,0.082786
ALDOA,4.915518
ALDOAP1,0.03872
ALDOAP2,0.0
ALDOB,0.072405
ALDOC,0.071132
ALG1,0.0
ALG10,0.0
ALG10B,0.0
ALG11,0.330781
ALG12,0.0
ALG13,0.243511
ALG14,0.018229
ALG14-AS1,0.0
ALG1L,0.023101
ALG1L10P,0.000446
ALG1L11P,0.000223
ALG1L12P,0.000507
ALG1L13P,0.039601
ALG1L15P,0.0
ALG1L2,0.0
ALG1L3P,0.00286
ALG1L5P,0.00022
ALG1L6P,0.009056
ALG1L7P,0.001731
ALG1L8P,0.026541
ALG1L9P,0.010872
ALG2,0.0
ALG3,0.026027
ALG3P1,0.0
ALG5,0.466559
ALG6,0.001617
ALG8,0.41455
ALG9,0.204711
ALK,0.0
ALKAL1,0.010605
ALKAL2,0.0
ALKBH1,0.293622
ALKBH2,0.190928
ALKBH3,0.022559
ALKBH3-AS1,0.0
ALKBH4,0.016016
ALKBH5,0.086781
ALKBH6,0.010273
ALKBH7,1.88669
ALKBH8,0.970761
ALLC,0.0
ALMS1,0.019328
ALMS1-IT1,0.0
ALMS1P1,0.009171
ALOX12,0.0
ALOX12-AS1,0.005378
ALOX12B,0.006604
ALOX12P1,0.007319
ALOX12P2,0.010914
ALOX15,0.013601
ALOX15B,0.030494
ALOX15P1,0.065425
ALOX15P2,0.026799
ALOX5,0.441788
ALOX5AP,0.490411
ALOXE3,0.0
ALOXE3P1,0.0
ALPG,0.0
ALPI,0.0
ALPK1,0.017032
ALPK2,0.012581
ALPK3,0.015285
ALPL,0.167601
ALPP,0.0
ALS2,0.16778
ALS2CL,0.00156
ALX1,0.0
ALX3,0.007116
ALX4,0.034043
ALYREF,0.013699
AMACR,0.19017299999999998
AMBN,0.005546
AMBP,0.027904
AMBRA1,0.051537
AMD1,0.962968
AMD1P1,0.0
AMD1P2,0.001723
AMD1P2_1,0.001723
AMD1P3,0.0
AMD1P4,0.0
AMDHD1,0.003551
AMDHD2,0.0
AMELX,0.0
AMELY,0.005327
AMER1,0.013728
AMER2,0.017931
AMER3,0.0
AMFR,0.469977
AMH,0.0
AMHR2,0.0
AMIGO1,0.063098
AMIGO2,0.0
AMIGO3,0.0
AMMECR1,0.019654
AMMECR1L,0.150828
AMMECR1LP1,0.0
AMN,0.0
AMN1,0.299934
AMOT,0.136414
AMOTL1,0.398157
AMOTL2,0.044588
AMPD1,0.022452
AMPD2,0.226079
AMPD3,0.005849
AMPH,0.0
AMT,0.027451
AMTN,0.0
AMY1A,0.001119
AMY1B,0.001001
AMY1C,0.002098
AMY2A,0.0
AMY2B,0.029838
AMYP1,0.0
AMZ1,0.020672
AMZ2,1.21409
AMZ2P1,0.024613
AMZ2P2,0.0
AMZ2P3,0.0
ANAPC1,0.137226
ANAPC10,0.608651
ANAPC10P1,0.0
ANAPC11,0.139159
ANAPC13,0.080658
ANAPC15,1.307635
ANAPC15P1,0.0
ANAPC15P2,0.0
ANAPC16,1.484087
ANAPC1P1,0.002627
ANAPC1P2,0.061754
ANAPC1P3,0.0
ANAPC1P4,0.006206
ANAPC1P5,0.015117
ANAPC1P6,0.039283
ANAPC2,0.0
ANAPC4,0.283438
ANAPC5,0.8484229999999999
ANAPC7,0.651578
ANCV1RP,0.0
ANG,0.0
ANGEL1,0.015385
ANGEL2,0.672125
ANGPT1,0.108161
ANGPT2,0.008391
ANGPT4,0.0
ANGPTL1,0.0
ANGPTL2,0.008389
ANGPTL3,0.0
ANGPTL4,0.0
ANGPTL5,0.0
ANGPTL6,0.0
ANGPTL7,0.0
ANGPTL8,0.0
ANHX,0.0
ANK1,0.742184
ANK2,0.004957
ANK3,0.003774
ANKAR,0.0
ANKDD1A,0.127232
ANKDD1B,0.0
ANKEF1,0.042458
ANKFN1,0.0
ANKFY1,0.249771
ANKH,0.620047
ANKHD1,0.00327
ANKHD1-EIF4EBP3,0.133952
ANKIB1,0.808397
ANKK1,0.0
ANKLE1,0.178083
ANKLE2,0.090994
ANKMY1,0.0
ANKMY2,0.009251
ANKRA2,0.391812
ANKRD1,0.000428
ANKRD10,0.240711
ANKRD11,0.462312
ANKRD11P1,0.0
ANKRD11P2,0.0
ANKRD12,2.405635
ANKRD13A,1.037036
ANKRD13B,0.0
ANKRD13C,0.643187
ANKRD13D,0.0
ANKRD16,6.8e-05
ANKRD17,1.658879
ANKRD18A,0.041458
ANKRD18B,0.005108
ANKRD18CP,0.007584
ANKRD18DP,0.003625
ANKRD18EP,0.0
ANKRD19P,0.0
ANKRD2,0.0
ANKRD20A1,0.003366
ANKRD20A10P,0.0
ANKRD20A11P,0.008943
ANKRD20A16P,0.005052
ANKRD20A17P,0.025091
ANKRD20A18P,0.0
ANKRD20A19P,0.019466
ANKRD20A20P,0.000293
ANKRD20A4-ANKRD20A20P,0.018375
ANKRD20A5P,0.05155
ANKRD20A6P,0.010538
ANKRD20A7P,0.011495
ANKRD20A8P,0.016473
ANKRD20A9P,0.0
ANKRD22,0.029026
ANKRD23,0.003152
ANKRD24,0.0
ANKRD26,0.773379
ANKRD26P1,0.000361
ANKRD26P2,0.000585
ANKRD26P3,0.008008
ANKRD26P4,0.0
ANKRD27,0.007499
ANKRD28,0.704316
ANKRD29,0.011257
ANKRD30A,0.0
ANKRD30B,0.011601
ANKRD30BL,0.03466
ANKRD30BP1,0.015136
ANKRD30BP2,0.005316
ANKRD30BP3,0.0
ANKRD31,0.0
ANKRD33,0.0
ANKRD33B,0.041099
ANKRD34A,0.0
ANKRD34B,0.0
ANKRD34C,0.096743
ANKRD34C-AS1,0.004029
ANKRD35,0.008938
ANKRD36,0.0
ANKRD36B,0.0
ANKRD36BP1,0.020432
ANKRD36BP2,0.100125
ANKRD36C,0.008223
ANKRD36P1,0.007084
ANKRD37,0.0
ANKRD39,0.003802
ANKRD40,0.152932
ANKRD40CL,0.0
ANKRD42,0.010001
ANKRD42-DT,0.0
ANKRD44,1.5075029999999998
ANKRD44-AS1,0.029717
ANKRD44-IT1,0.00903
ANKRD45,0.074563
ANKRD46,0.05555
ANKRD49,0.554871
ANKRD49P1,0.0
ANKRD49P2,0.0
ANKRD49P3,0.0
ANKRD49P4,0.0
ANKRD50,0.047845
ANKRD52,0.089259
ANKRD53,0.0
ANKRD54,0.0
ANKRD54P1,0.0
ANKRD55,0.0
ANKRD6,0.0
ANKRD60,0.0
ANKRD61,0.0
ANKRD62,0.0
ANKRD62P1,0.0
ANKRD62P1-PARP4P3,0.025476
ANKRD63,0.0
ANKRD65,0.0
ANKRD66,0.0
ANKRD7,0.002425
ANKRD9,0.30448
ANKS1A,0.116082
ANKS1B,0.00149
ANKS3,0.247488
ANKS4B,0.0
ANKS6,0.011029
ANKUB1,0.0
ANKZF1,0.181739
ANLN,1.193753
ANO1,0.063831
ANO10,0.372435
ANO2,0.239374
ANO3,0.0
ANO3-AS1,0.0
ANO4,0.0
ANO5,0.030373
ANO6,0.748255
ANO7,0.0
ANO8,0.0452
ANO9,0.0
ANOS1,0.0
ANOS2P,0.016491
ANP32A,2.354564
ANP32A-IT1,0.0
ANP32AP1,0.016169
ANP32B,39.74798
ANP32BP1,0.156444
ANP32BP2,0.100632
ANP32BP3,0.194162
ANP32C,0.148244
ANP32D,0.044882
ANP32E,4.813094
ANPEP,0.006865
ANTKMT,0.140056
ANTXR1,0.10361
ANTXR2,0.032194
ANTXRL,0.007067
ANTXRLP1,0.000964
ANXA1,13.672441
ANXA10,0.0
ANXA11,0.617051
ANXA13,0.016966
ANXA2,20.596184
ANXA2P1,0.206038
ANXA2P2,0.736284
ANXA2P3,0.0
ANXA2R,0.11846199999999998
ANXA2R-AS1,0.085132
ANXA2R-OT1,0.039489
ANXA3,1.206779
ANXA4,0.436155
ANXA5,3.805821
ANXA6,1.770566
ANXA7,2.537662
ANXA8,0.0
ANXA8L1,0.0
ANXA9,0.0
AOAH,0.594603
AOAH-IT1,0.003789
AOC1,0.0
AOC2,0.0
AOC3,0.209123
AOC4P,0.0
AOPEP,0.0
AOX1,0.226824
AOX2P,0.02759
AOX3P,0.002039
AOX3P-AOX2P,0.0
AP1AR,0.341846
AP1B1,0.044174
AP1B1P1,0.0
AP1B1P2,0.0
AP1G1,0.060274
AP1G2,0.128757
AP1G2-AS1,0.0
AP1M1,0.03209
AP1M2,0.0
AP1M2P1,0.0
AP1S1,0.060228000000000004
AP1S2,3.63374
AP1S2P1,0.0
AP1S3,0.085061
AP2A1,1.685954
AP2A2,0.069238
AP2B1,2.328926
AP2B1P1,0.152797
AP2M1,4.569458
AP2S1,1.298413
AP3B1,1.570823
AP3B2,0.009182
AP3D1,0.9262
AP3M1,0.818127
AP3M2,0.029212
AP3S1,1.554322
AP3S2,0.004824
AP4B1,0.266175
AP4B1-AS1,0.036532
AP4E1,0.434242
AP4M1,0.0
AP4S1,0.479476
AP5B1,0.0
AP5M1,0.338675
AP5S1,0.086596
AP5Z1,0.006849
APAF1,0.528636
APBA1,0.0
APBA2,0.062993
APBA3,0.347199
APBB1,0.15992
APBB1IP,1.361188
APBB2,0.115571
APBB3,0.0
APC,0.118002
APC2,0.001154
APCDD1,0.060153
APCDD1L,0.00785
APCDD1L-DT,0.021743
APCS,0.0
APEH,0.414176
APELA,0.0
APEX1,0.289383
APEX2,0.01785
APH1A,1.455951
APH1B,0.11978
API5,1.722451
API5P1,0.100474
