Gene Name,TPM
ACTG1P24,0.0
ACTG1P25,0.044774
ACTG1P3,0.0
ACTG1P4,0.0
ACTG1P9,0.258664
ACTG2,0.013772
ACTL10,0.0
ACTL11P,0.0
ACTL6A,0.16895
ACTL6B,0.004315
ACTL7A,0.0
ACTL7B,0.025931
ACTL8,0.0
ACTL9,0.047388
ACTN1,0.550744
ACTN1-DT,0.002331
ACTN2,0.079021
ACTN3,0.018518
ACTN4,0.0
ACTN4P1,0.027176
ACTP1,0.0
ACTR10,0.306405
ACTR1A,1.259838
ACTR1AP1,0.0
ACTR1B,0.0
ACTR2,19.239273
ACTR3,5.762139
ACTR3-AS1,0.573901
ACTR3B,0.217148
ACTR3BP1,0.0
ACTR3BP2,0.0
ACTR3BP3,0.0
ACTR3BP4,0.0
ACTR3BP5,0.0
ACTR3BP6,0.0
ACTR3BP7,0.0
ACTR3C,0.229716
ACTR3P1,0.0
ACTR3P2,0.0
ACTR3P3,0.0
ACTR5,0.591431
ACTR6,0.073098
ACTR6P1,0.0
ACTR8,0.357749
ACTRT1,0.0
ACTRT1P1,0.0
ACTRT2,0.01485
ACTRT3,0.0
ACVR1,0.218222
ACVR1B,0.434223
ACVR1C,0.194985
ACVR2A,0.031675
ACVR2B,0.679614
ACVR2B-AS1,0.0
ACVRL1,0.0
ACY1,4.168471
ACY3,0.0
ACYP1,0.024626
ACYP2,0.243313
ADA,0.062138
ADA2,0.0
ADAD1,0.0
ADAD1P1,0.0
ADAD1P2,0.0
ADAD2,0.0
ADAL,0.104999
ADAM10,0.286459
ADAM11,0.007863
ADAM12,0.0
ADAM15,0.068619
ADAM17,0.749501
ADAM18,0.007157
ADAM19,0.384995
ADAM1A,0.002516
ADAM1B,0.0
ADAM2,0.0
ADAM20,0.070902
ADAM20P1,0.007062
ADAM20P2,0.0
ADAM20P3,0.0
ADAM21,0.0
ADAM21P1,0.092691
ADAM22,0.0
ADAM23,0.0
ADAM24P,0.0203
ADAM28,0.0
ADAM29,0.0
ADAM30,0.220874
ADAM32,0.0
ADAM33,0.0
ADAM3A,0.020971
ADAM3B,0.304347
ADAM5,0.043418
ADAM6,0.0
ADAM7,0.0
ADAM7-AS1,0.087785
ADAM7-AS2,0.003157
ADAM8,0.44553
ADAM9,0.0
ADAMDEC1,0.0
ADAMTS1,0.11333
ADAMTS10,0.0
ADAMTS12,0.004481
ADAMTS13,0.0
ADAMTS14,0.0
ADAMTS15,0.0
ADAMTS16,0.0
ADAMTS16-DT,0.008836
ADAMTS17,0.0
ADAMTS18,0.0
ADAMTS19,0.0
ADAMTS19-AS1,0.017925
ADAMTS2,0.0
ADAMTS20,0.0
ADAMTS3,0.0
ADAMTS4,0.0
ADAMTS5,0.053455
ADAMTS6,0.013813
ADAMTS7,0.0
ADAMTS7P1,0.139426
ADAMTS7P3,0.007863
ADAMTS7P4,0.0
ADAMTS8,0.0
ADAMTS9,0.118583
ADAMTS9-AS1,0.022907
ADAMTS9-AS2,0.472413
ADAMTSL1,0.009611
ADAMTSL2,0.0
ADAMTSL3,0.0
ADAMTSL4,0.005347
ADAMTSL4-AS1,0.0
ADAMTSL5,0.013919
ADAP1,0.328485
ADAP2,0.0
ADAR,1.240416
ADARB1,0.166992
ADARB2,0.085085
ADARB2-AS1,0.0
ADAT1,0.939967
ADAT2,0.052254
ADAT3,0.0
ADCK1,0.0
ADCK2,0.0
ADCK5,0.0
ADCY1,0.0
ADCY10,0.0
ADCY10P1,0.078071
ADCY2,0.0
ADCY3,0.0
ADCY4,0.0
ADCY5,0.0
ADCY6,0.003557
ADCY6-DT,0.019972
ADCY7,0.265769
ADCY8,0.0
ADCY9,0.0
ADCYAP1,0.0
ADCYAP1R1,0.0
ADD1,1.502998
ADD2,1.141274
ADD3,3.7427
ADD3-AS1,0.275167
ADGB,0.10417
ADGB-DT,0.0
ADGRA1,0.0
ADGRA1-AS1,0.0
ADGRA2,0.0
ADGRA3,0.0
ADGRA3P1,0.303004
ADGRB1,0.0
ADGRB2,0.0
ADGRB3,0.131651
ADGRB3-DT,0.0
ADGRD1,0.0
ADGRD1-AS1,0.0
ADGRD2,0.0
ADGRE1,0.37492
ADGRE2,0.0
ADGRE3,0.149383
ADGRE4P,0.095486
ADGRE5,0.070928
ADGRF1,0.0
ADGRF2,0.10043
ADGRF3,0.0
ADGRF4,0.054408
ADGRF5,0.0
ADGRF5-AS1,0.003904
ADGRF5P1,0.0
ADGRF5P2,0.0
ADGRG1,0.932069
ADGRG2,0.0
ADGRG3,0.0
ADGRG4,0.0
ADGRG5,0.0
ADGRG6,0.0
ADGRG7,0.0
ADGRL1,0.0
ADGRL1-AS1,0.0
ADGRL2,0.007002
ADGRL3,0.00633
ADGRL3-AS1,0.313427
ADGRL4,0.02499
ADGRV1,0.022938
ADH1A,9e-06
ADH1B,0.23274100000000003
ADH1C,0.024601
ADH4,0.180957
ADH5,0.101211
ADH5P2,0.0
ADH5P3,0.0
ADH5P4,0.0
ADH5P5,0.0
ADH6,0.024084
ADH7,0.0
ADHFE1,0.050319
ADI1,0.048783
ADI1P1,0.0
ADI1P2,0.0
ADI1P3,0.0
ADIG,0.062181
ADIPOQ,0.089063
ADIPOQ-AS1,0.009226
ADIPOR1,24.092506
ADIPOR1P1,0.0
ADIPOR1P2,0.0
ADIPOR2,0.308155
ADIRF,0.130853
ADIRF-AS1,0.131985
ADK,0.855786
ADM,0.053694
ADM2,0.003706
ADM5,0.0
ADNP,1.544751
ADNP-AS1,0.077964
ADNP2,0.105209
ADO,0.660341
ADORA1,0.0
ADORA2A,0.134998
ADORA2A-AS1,0.092494
ADORA2B,0.0
ADORA2BP1,0.028142
ADORA3,0.003637
ADPGK,0.0
ADPGK-AS1,0.043471
ADPRH,0.034315
ADPRHL1,0.0
ADPRM,0.099097
ADPRS,0.0
ADRA1A,0.065711
ADRA1B,0.0
ADRA1D,0.279908
ADRA2A,0.0
ADRA2B,0.087184
ADRA2C,0.013948
ADRB1,1.061371
ADRB2,0.313259
ADRB3,0.0
ADRM1,0.0
ADSL,0.507245
ADSS1,0.0
ADSS2,0.35586
ADTRP,0.67802
AEBP1,0.007813
AEBP2,0.38827
AEN,0.0
AFAP1,0.0
AFAP1-AS1,0.020833
AFAP1L1,0.056591
AFAP1L2,0.0
AFDN,0.156909
AFDN-DT,0.037438
AFF1,0.676186
AFF1-AS1,0.050258
AFF2,0.12983
AFF3,0.184736
AFF4,0.222606
AFG1L,0.151974
AFG3L1P,0.347543
AFG3L2,0.033765
AFG3L2P1,0.012478
AFM,0.0
AFMID,1.502001
AFP,0.004438
AFTPH,0.801348
AFTPH-DT,0.090317
AGA,0.0
AGAP1,0.004507
AGAP1-IT1,0.0
AGAP10P,0.53196
AGAP11,0.074425
AGAP12P,0.0
AGAP13P,0.551816
AGAP14P,0.10238
AGAP2,0.161473
AGAP2-AS1,0.2137
AGAP3,0.0
AGAP4,0.453401
AGAP5,0.0
AGAP6,0.250691
AGAP7P,0.001443
AGAP9,0.000197
AGBL1,0.0
AGBL1-AS1,0.021752
AGBL2,0.007422
AGBL3,0.0
AGBL4,0.0
AGBL4-AS1,0.007901
AGBL4-IT1,0.134407
AGBL5,0.0
AGBL5-AS1,0.0
AGER,0.0
AGFG1,0.169271
AGFG2,0.0
AGGF1,0.519296
AGGF1P1,0.0
AGGF1P10,0.008691
AGGF1P2,0.0
AGGF1P3,0.0
AGGF1P4,0.0
AGGF1P5,0.0
AGGF1P6,0.0
AGGF1P7,0.0
AGGF1P8,0.0
AGGF1P9,0.0
AGK,0.0
AGKP1,1.073334
AGKP2,0.0
AGL,0.156274
AGMAT,0.018818
AGMO,0.0
AGO1,0.47848
AGO2,0.6690240000000001
AGO3,0.044639
AGO4,0.429906
AGPAT1,0.335726
AGPAT2,0.0
AGPAT3,0.810596
AGPAT4,0.161124
AGPAT4-IT1,0.0
AGPAT5,0.0
AGPAT5P1,0.0
AGPS,0.376724
AGR2,0.0
AGR3,0.0
AGRN,0.0
AGRP,0.0
AGT,0.306572
AGTPBP1,2.064704
AGTR1,0.007926
AGTR2,0.012609
AGTRAP,0.8622
AGXT,0.006214
AGXT2,0.0
AHCTF1,0.18824
AHCTF1P1,0.045404
AHCY,0.140487
AHCYL1,0.801726
AHCYL2,0.185912
AHCYP1,0.0
AHCYP2,0.0
AHCYP3,0.0
AHCYP4,0.0
AHCYP5,0.0
AHCYP6,0.798881
AHCYP7,0.037756
AHCYP8,0.0
AHDC1,0.041165
AHI1,0.246336
AHI1-DT,0.047619
AHNAK,1.476756
AHNAK2,0.0
AHR,0.5086820000000001
AHRR,0.023825
AHSA1,0.656615
AHSA2P,15.263738
AHSG,0.002842
AHSP,39.935022999999994
AICDA,0.0
AIDA,2.51074
AIDAP1,0.0
AIDAP2,0.018654
AIDAP3,0.0
AIF1,17.832776000000003
AIF1L,0.040491
AIFM1,0.214625
AIFM1P1,0.0
AIFM2,0.035142
AIFM3,0.004284
AIG1,0.190788
AIG1P1,0.0
AIM2,0.0
AIMP1,0.238695
AIMP1P1,0.054502
AIMP1P2,0.0
AIMP2,0.830573
AIP,0.307631
AIPL1,0.162617
AIRE,0.017542
AIRN,0.0
AJAP1,0.124531
AJM1,0.0
AJUBA,0.001501
AK1,0.001623
AK2,0.315537
AK2P1,0.0
AK2P2,0.0
AK3,0.16074
AK3P2,0.0
AK3P3,0.0
AK3P4,0.0
AK3P5,0.0
AK3P6,0.01468
AK4,0.045586
AK4P1,0.0
AK4P2,0.0
AK4P3,0.0
AK4P4,0.0
AK4P5,0.0
AK4P6,0.0
AK5,0.023828
AK6,0.425671
AK7,0.682411
AK8,0.0
AK9,0.350568
AKAIN1,0.011764
AKAP1,0.0
AKAP10,0.424905
AKAP11,0.523903
AKAP12,0.524168
AKAP13,0.262985
AKAP14,0.053642
AKAP17A,0.0
AKAP17A_1,0.0
AKAP17BP,0.050076
AKAP3,0.01225
AKAP4,0.019711
AKAP5,0.158419
AKAP6,0.127819
AKAP7,1.031364
AKAP8,3.571055
AKAP8L,0.022401
AKAP8P1,0.0
AKAP9,0.48899
AKIP1,0.0
AKIRIN1,0.746174
AKIRIN1P1,0.0
AKIRIN1P2,0.0
AKIRIN2,0.354273
AKIRIN2P1,0.0
AKNA,0.517319
AKNAD1,0.032884
AKR1A1,0.796244
AKR1B1,0.020279
AKR1B10,0.0
AKR1B10P1,0.0
AKR1B10P2,0.0
AKR1B15,0.037046
AKR1B1P1,0.029339
AKR1B1P2,0.026964
AKR1B1P3,0.000633
AKR1B1P4,0.004017
AKR1B1P5,0.031311
AKR1B1P6,0.028453
AKR1B1P7,0.0
AKR1B1P8,0.0
AKR1C1,0.022393
AKR1C2,0.0
AKR1C3,0.067156
AKR1C4,0.03725
AKR1C6P,0.025403
AKR1C7P,0.062208
AKR1C8,0.0
AKR1D1,0.444943
AKR1D1P1,4.356041
AKR1E2,0.0
AKR7A2,1.2688
AKR7A2P1,0.0
AKR7A2P2,0.0
AKR7A3,0.0
AKR7L,0.087026
AKT1,0.475374
AKT1S1,0.151282
AKT2,0.086172
AKT3,0.261655
AKT3-IT1,0.0
AKTIP,0.0
ALAD,0.60943
ALAS1,0.173096
ALAS2,84.685666
ALB,31.350178
ALCAM,0.253225
ALDH16A1,0.113275
ALDH18A1,0.013349
ALDH1A1,0.253716
ALDH1A2,0.530765
ALDH1A2-AS1,0.03908
ALDH1A3,0.179726
ALDH1A3-AS1,0.004317
ALDH1B1,0.0
ALDH1L1,0.0
ALDH1L1-AS1,0.014933
ALDH1L1-AS2,0.025696
ALDH1L2,0.0
ALDH2,0.342095
ALDH3A1,0.0
ALDH3A2,0.467435
ALDH3B1,0.202254
ALDH3B2,0.0
ALDH4A1,0.101502
ALDH5A1,0.26694
ALDH6A1,1.097121
ALDH7A1,1.630646
ALDH7A1P1,0.0
ALDH7A1P2,0.0
ALDH7A1P3,0.0
ALDH7A1P4,0.0
ALDH8A1,0.003425
ALDH9A1,0.135564
ALDOA,0.074577
ALDOAP1,0.0
ALDOAP2,0.0
ALDOB,0.069286
ALDOC,0.0
ALG1,0.0
ALG10,0.0
ALG10B,0.005521
ALG11,0.0
ALG12,0.0
ALG13,0.418464
ALG14,0.632859
ALG14-AS1,0.014525
ALG1L,0.035876
ALG1L10P,0.262313
ALG1L11P,0.0
ALG1L12P,0.0
ALG1L13P,0.0
ALG1L15P,0.0
ALG1L2,0.0
ALG1L3P,0.045192
ALG1L5P,0.005322
ALG1L6P,0.0
ALG1L7P,1.260709
ALG1L8P,0.002378
ALG1L9P,0.181827
ALG2,0.071204
ALG3,0.002363
ALG3P1,0.0
ALG5,0.0
ALG6,0.101107
ALG8,0.123401
ALG9,0.0
ALK,0.0
ALKAL1,0.044523
ALKAL2,0.0
ALKBH1,0.0
ALKBH2,0.0
ALKBH3,1.151968
ALKBH3-AS1,0.043573
ALKBH4,0.0
ALKBH5,0.264154
ALKBH6,0.0
ALKBH7,0.0
ALKBH8,0.0
ALLC,0.0
ALMS1,0.000143
ALMS1-IT1,0.0
ALMS1P1,0.0
ALOX12,0.0
ALOX12-AS1,0.89511
ALOX12B,0.031413
ALOX12P1,0.0
ALOX12P2,0.343725
ALOX15,0.01775
ALOX15B,0.178114
ALOX15P1,0.205448
ALOX15P2,0.0
ALOX5,0.0
ALOX5AP,1.646474
ALOXE3,0.0
ALOXE3P1,0.0
ALPG,0.0
ALPI,0.010436
ALPK1,0.149303
ALPK2,0.129548
ALPK3,0.033308
ALPL,0.040628
ALPP,0.0
ALS2,0.0
ALS2CL,0.457485
ALX1,0.038692
ALX3,0.010075
ALX4,0.282226
ALYREF,0.318533
AMACR,0.000354
AMBN,0.740994
AMBP,0.350066
AMBRA1,0.154306
AMD1,2.460279
AMD1P1,0.0
AMD1P2,0.0
AMD1P2_1,0.0
AMD1P3,0.003441
AMD1P4,0.0
AMDHD1,0.119432
AMDHD2,0.0
AMELX,0.0
AMELY,0.068463
AMER1,0.011503
AMER2,0.054204
AMER3,0.0
AMFR,1.633619
AMH,0.02715
AMHR2,0.0
AMIGO1,0.011232
AMIGO2,0.53793
AMIGO3,0.0
AMMECR1,0.082073
AMMECR1L,0.0
AMMECR1LP1,0.0
AMN,0.0
AMN1,0.0
AMOT,0.008729
AMOTL1,0.479432
AMOTL2,0.007017
AMPD1,0.563557
AMPD2,0.049468
AMPD3,0.025326
AMPH,0.0
AMT,0.004683
AMTN,0.004065
AMY1A,0.0
AMY1B,0.0
AMY1C,0.007083
AMY2A,0.0
AMY2B,0.049554
AMYP1,0.0
AMZ1,0.725417
AMZ2,2.154024
AMZ2P1,0.002716
AMZ2P2,0.0
AMZ2P3,0.0
ANAPC1,0.197397
ANAPC10,0.0
ANAPC10P1,0.807098
ANAPC11,1.814992
ANAPC13,1.234123
ANAPC15,0.017061
ANAPC15P1,0.0
ANAPC15P2,0.0
ANAPC16,1.093985
ANAPC1P1,0.01755
ANAPC1P2,0.045396
ANAPC1P3,0.0
ANAPC1P4,0.024983
ANAPC1P5,0.0
ANAPC1P6,0.0
ANAPC2,0.0
ANAPC4,0.0
ANAPC5,1.120644
ANAPC7,0.110128
ANCV1RP,0.0
ANG,0.0
ANGEL1,0.568414
ANGEL2,0.406988
ANGPT1,0.0
ANGPT2,0.167418
ANGPT4,0.0
ANGPTL1,0.0
ANGPTL2,0.0
ANGPTL3,0.045014
ANGPTL4,0.0
ANGPTL5,0.0
ANGPTL6,0.263573
ANGPTL7,0.0
ANGPTL8,0.011473
ANHX,0.0
ANK1,1.907651
ANK2,0.142644
ANK3,0.119324
ANKAR,0.0
ANKDD1A,0.22619
ANKDD1B,0.0
ANKEF1,0.0
ANKFN1,0.0
ANKFY1,0.234126
ANKH,0.484546
ANKHD1,0.026732
ANKHD1-EIF4EBP3,0.00267
ANKIB1,0.021116
ANKK1,0.0
ANKLE1,0.02934
ANKLE2,0.246872
ANKMY1,0.0
ANKMY2,0.219218
ANKRA2,0.0
ANKRD1,0.476063
ANKRD10,0.0
ANKRD11,0.060568
ANKRD11P1,0.010608
ANKRD11P2,0.50129
ANKRD12,1.0403120000000001
ANKRD13A,0.226053
ANKRD13B,0.097983
ANKRD13C,0.234783
ANKRD13D,0.471076
ANKRD16,0.069899
ANKRD17,0.731337
ANKRD18A,0.0
ANKRD18B,0.052149
ANKRD18CP,0.035238
ANKRD18DP,0.0
ANKRD18EP,0.223797
ANKRD19P,0.123909
ANKRD2,0.016783
ANKRD20A1,0.001964
ANKRD20A10P,0.0
ANKRD20A11P,0.01635
ANKRD20A16P,0.0
ANKRD20A17P,0.0
ANKRD20A18P,0.0
ANKRD20A19P,0.031554
ANKRD20A20P,0.000434
ANKRD20A4-ANKRD20A20P,0.011131
ANKRD20A5P,0.035934
ANKRD20A6P,0.0
ANKRD20A7P,0.079276
ANKRD20A8P,0.066617
ANKRD20A9P,0.0
ANKRD22,0.018802
ANKRD23,0.010652
ANKRD24,0.0
ANKRD26,0.235998
ANKRD26P1,0.114441
ANKRD26P2,0.102399
ANKRD26P3,0.538837
ANKRD26P4,0.0
ANKRD27,0.157339
ANKRD28,0.141944
ANKRD29,0.0
ANKRD30A,0.0
ANKRD30B,0.065314
ANKRD30BL,0.0
ANKRD30BP1,0.003676
ANKRD30BP2,0.012031
ANKRD30BP3,0.003468
ANKRD31,0.0
ANKRD33,0.0
ANKRD33B,0.115871
ANKRD34A,0.006857
ANKRD34B,0.064649
ANKRD34C,0.071337
ANKRD34C-AS1,0.201358
ANKRD35,0.005638
ANKRD36,0.065319
ANKRD36B,0.0
ANKRD36BP1,0.0
ANKRD36BP2,0.067973
ANKRD36C,0.087846
ANKRD36P1,0.020782
ANKRD37,0.0
ANKRD39,0.071615
ANKRD40,0.219337
ANKRD40CL,0.0
ANKRD42,0.069515
ANKRD42-DT,0.083695
ANKRD44,1.074044
ANKRD44-AS1,0.0
ANKRD44-IT1,0.065657
ANKRD45,0.507822
ANKRD46,0.455744
ANKRD49,1.958426
ANKRD49P1,0.0
ANKRD49P2,0.0
ANKRD49P3,0.0
ANKRD49P4,0.0
ANKRD50,0.0
ANKRD52,0.007498
ANKRD53,0.0
ANKRD54,0.029211
ANKRD54P1,0.0
ANKRD55,0.072111
ANKRD6,0.159174
ANKRD60,0.260562
ANKRD61,0.005358
ANKRD62,0.017594
ANKRD62P1,0.074369
ANKRD62P1-PARP4P3,0.0
ANKRD63,0.007048
ANKRD65,0.0
ANKRD66,0.0
ANKRD7,0.126294
ANKRD9,0.306309
ANKS1A,0.005881
ANKS1B,0.030592
ANKS3,0.0
ANKS4B,0.0
ANKS6,0.175784
ANKUB1,0.0
ANKZF1,0.0
ANLN,0.0
ANO1,0.003281
ANO10,0.017109
ANO2,0.20577
ANO3,0.0
ANO3-AS1,0.0
ANO4,0.001323
ANO5,0.0
ANO6,0.0
ANO7,0.0
ANO8,0.0
ANO9,0.006604
ANOS1,0.0
ANOS2P,0.219699
ANP32A,1.345396
ANP32A-IT1,0.0
ANP32AP1,0.298309
ANP32B,11.70909
ANP32BP1,1.50232
ANP32BP2,0.0
ANP32BP3,2.280443
ANP32C,0.0
ANP32D,0.0
ANP32E,4.654881
ANPEP,0.839321
ANTKMT,0.0
ANTXR1,0.055007
ANTXR2,0.028525
ANTXRL,0.0
ANTXRLP1,0.009281
ANXA1,6.674537
ANXA10,0.0
ANXA11,0.808017
ANXA13,0.11308
ANXA2,11.664516
ANXA2P1,0.0
ANXA2P2,0.0
ANXA2P3,0.0
ANXA2R,0.821315
ANXA2R-AS1,0.0
ANXA2R-OT1,0.653387
ANXA3,0.074138
ANXA4,0.641367
ANXA5,3.45501
ANXA6,3.923749
ANXA7,0.345315
ANXA8,0.0
ANXA8L1,0.005801
ANXA9,0.0
AOAH,0.0
AOAH-IT1,0.0
AOC1,0.0
AOC2,0.056936
AOC3,0.0
AOC4P,0.0
AOPEP,0.033701
AOX1,0.0
AOX2P,0.421031
AOX3P,0.091525
AOX3P-AOX2P,0.303616
AP1AR,0.250738
AP1B1,0.047821
AP1B1P1,0.006127
AP1B1P2,0.0
AP1G1,0.249908
AP1G2,0.0
AP1G2-AS1,0.009783
AP1M1,0.017996
AP1M2,0.0
AP1M2P1,0.0
AP1S1,1.688575
AP1S2,3.408547
AP1S2P1,0.0
AP1S3,0.018557
AP2A1,2.169923
AP2A2,0.209213
AP2B1,2.617831
AP2B1P1,0.034148
AP2M1,0.907813
AP2S1,4.7838199999999995
AP3B1,0.168351
AP3B2,0.126448
AP3D1,1.081935
AP3M1,0.329603
AP3M2,0.0
AP3S1,0.331868
AP3S2,0.017222
AP4B1,0.001117
AP4B1-AS1,0.584633
AP4E1,0.131363
AP4M1,0.038685
AP4S1,0.115498
AP5B1,0.042656
AP5M1,0.329583
AP5S1,0.477842
AP5Z1,0.0
APAF1,0.179288
APBA1,0.017956
APBA2,0.0
APBA3,0.0
APBB1,0.0182
APBB1IP,2.796539
APBB2,0.259104
APBB3,0.003033
APC,0.130399
APC2,0.003879
APCDD1,0.0
APCDD1L,0.052346
APCDD1L-DT,0.073617
APCS,0.0
APEH,0.0
APELA,0.0
APEX1,1.0624
APEX2,0.002699
APH1A,0.869637
APH1B,0.012377
API5,0.683821
API5P1,0.003615
API5P2,0.0
APIP,0.0
APLF,0.024456
APLN,0.027725
APLNR,0.411344
APLP1,0.0
APLP2,0.37258
APMAP,0.145367
APOA1,0.618567
APOA1-AS,0.021255
APOA2,0.031922
APOA4,0.0
