Gene Name,TPM
ABRAXAS2,0.939912
ABT1,0.0
ABT1P1,0.0
ABTB1,4.387172
ABTB2,0.260496
ACAA1,0.0
ACAA2,0.187571
ACAA2P1,0.0
ACACA,0.0
ACACB,0.092604
ACAD10,0.140333
ACAD11,0.005429
ACAD8,0.0
ACAD9,0.0
ACADL,0.0
ACADM,0.035047
ACADS,0.093599
ACADSB,0.073744
ACADVL,1.982443
ACAN,0.0
ACAP1,0.068958
ACAP2,4.181689
ACAP3,0.0
ACAT1,4.861919
ACAT2,0.63677
ACBD3,0.961345
ACBD3-AS1,0.0
ACBD4,0.0
ACBD5,0.778818
ACBD6,0.267832
ACBD7,0.056013
ACBD7-DCLRE1CP1,0.0
ACCS,0.0
ACCSL,0.0
ACD,0.0
ACE,0.0
ACE2,0.080893
ACE3P,0.049488
ACER1,0.0
ACER2,0.0
ACER2P1,0.0
ACER3,0.029765
ACHE,0.480787
ACIN1,1.817555
ACKR1,0.0
ACKR2,0.158568
ACKR3,0.0
ACKR4,0.0
ACKR4P1,0.122441
ACLY,5.248455
ACMSD,0.0
ACNATP,0.0
ACO1,0.01024
ACO2,0.776026
ACOD1,0.0
ACOT1,0.0
ACOT11,0.08063
ACOT12,0.0
ACOT13,0.120946
ACOT2,3.650334
ACOT4,0.038178
ACOT6,0.339478
ACOT7,0.084649
ACOT8,1.358747
ACOT9,0.066279
ACOX1,0.129116
ACOX2,0.0
ACOX3,0.0
ACOXL,0.055082
ACOXL-AS1,0.027278
ACP1,19.055480000000003
ACP2,0.0
ACP3,0.195749
ACP4,0.0
ACP5,0.0
ACP6,0.0
ACP7,0.0
ACR,0.0
ACRBP,1.254385
ACRP1,0.034134
ACRV1,0.132405
ACSBG1,0.231326
ACSBG2,0.0
ACSF2,0.0
ACSF3,0.0
ACSL1,1.23849
ACSL3,0.018821
ACSL4,2.84176
ACSL5,0.290155
ACSL6,3.005498
ACSM1,0.0
ACSM2A,0.0
ACSM2B,0.0
ACSM3,0.069049
ACSM4,0.019833
ACSM5,0.260678
ACSM5P1,0.0
ACSM6,0.0
ACSS1,0.384765
ACSS2,0.0
ACSS3,0.0
ACTA1,0.111078
ACTA2,0.050399
ACTA2-AS1,0.0
ACTB,259.903776
ACTBL2,0.0
ACTBP1,0.0
ACTBP10,0.0
ACTBP11,0.083008
ACTBP12,0.0
ACTBP14,0.0
ACTBP15,0.0
ACTBP2,0.0
ACTBP3,0.0
ACTBP4,0.033788
ACTBP6,0.0
ACTBP7,0.028367
ACTBP8,0.0
ACTBP9,0.0
ACTC1,0.0
ACTE1P,0.00149
ACTG1,14.163425
ACTG1P1,0.005229
ACTG1P10,0.0
ACTG1P11,0.0
ACTG1P12,0.0
ACTG1P13,0.0
ACTG1P14,0.023776
ACTG1P15,0.0
ACTG1P16,0.171524
ACTG1P17,0.0
ACTG1P18,0.0
ACTG1P19,0.0
ACTG1P2,0.0
ACTG1P20,0.0
ACTG1P21,0.0
ACTG1P22,0.0
ACTG1P23,0.0
ACTG1P24,0.0
ACTG1P25,0.02399
ACTG1P3,0.0
ACTG1P4,0.0
ACTG1P9,0.0
ACTG2,0.027025
ACTL10,0.0
ACTL11P,0.038627
ACTL6A,0.431117
ACTL6B,0.007074
ACTL7A,0.0
ACTL7B,0.0
ACTL8,0.0
ACTL9,0.0
ACTN1,3.06877
ACTN1-DT,0.0
ACTN2,0.111187
ACTN3,0.014764
ACTN4,0.972616
ACTN4P1,0.016971
ACTP1,0.0
ACTR10,2.182278
ACTR1A,1.019746
ACTR1AP1,0.0
ACTR1B,0.0
ACTR2,21.432509000000003
ACTR3,9.731214999999999
ACTR3-AS1,0.472901
ACTR3B,0.178291
ACTR3BP1,0.0
ACTR3BP2,0.0
ACTR3BP3,0.0
ACTR3BP4,0.0
ACTR3BP5,0.0
ACTR3BP6,0.0
ACTR3BP7,0.0
ACTR3C,0.0
ACTR3P1,0.0
ACTR3P2,0.0
ACTR3P3,0.0
ACTR5,1.118278
ACTR6,0.471074
ACTR6P1,0.0
ACTR8,0.659242
ACTRT1,0.0
ACTRT1P1,0.0
ACTRT2,0.0
ACTRT3,0.0
ACVR1,0.625707
ACVR1B,0.944034
ACVR1C,0.14347
ACVR2A,0.43244
ACVR2B,1.594558
ACVR2B-AS1,0.0
ACVRL1,0.0
ACY1,3.873318
ACY3,0.0
ACYP1,0.022282
ACYP2,0.129145
ADA,2.860139
ADA2,0.521291
ADAD1,0.0
ADAD1P1,0.0
ADAD1P2,0.0
ADAD2,0.0
ADAL,0.0
ADAM10,0.21340900000000002
ADAM11,0.0
ADAM12,0.0
ADAM15,0.0
ADAM17,0.6339
ADAM18,0.006323
ADAM19,0.106328
ADAM1A,0.0
ADAM1B,0.0
ADAM2,0.0
ADAM20,0.0
ADAM20P1,0.007875
ADAM20P2,0.0
ADAM20P3,0.0
ADAM21,0.009727
ADAM21P1,0.0
ADAM22,0.0
ADAM23,0.0
ADAM24P,0.017856
ADAM28,0.0
ADAM29,0.0
ADAM30,0.0
ADAM32,0.0
ADAM33,0.0
ADAM3A,0.021041
ADAM3B,0.232582
ADAM5,0.060745
ADAM6,0.0
ADAM7,0.0
ADAM7-AS1,0.083326
ADAM7-AS2,0.00349
ADAM8,0.053131
ADAM9,0.0
ADAMDEC1,0.0
ADAMTS1,0.002898
ADAMTS10,0.0
ADAMTS12,0.0
ADAMTS13,0.0
ADAMTS14,0.0
ADAMTS15,0.0
ADAMTS16,0.057083
ADAMTS16-DT,0.0
ADAMTS17,0.0
ADAMTS18,0.0
ADAMTS19,0.0
ADAMTS19-AS1,0.0
ADAMTS2,0.0
ADAMTS20,0.0
ADAMTS3,0.112045
ADAMTS4,0.0
ADAMTS5,0.362493
ADAMTS6,0.0
ADAMTS7,0.0
ADAMTS7P1,0.046227
ADAMTS7P3,0.00477
ADAMTS7P4,0.0
ADAMTS8,0.0
ADAMTS9,0.0
ADAMTS9-AS1,0.027372
ADAMTS9-AS2,0.168002
ADAMTSL1,0.023633
ADAMTSL2,0.0
ADAMTSL3,0.0
ADAMTSL4,0.0
ADAMTSL4-AS1,0.051602
ADAMTSL5,0.0
ADAP1,0.143871
ADAP2,0.0
ADAR,3.365864
ADARB1,0.0
ADARB2,0.061504
ADARB2-AS1,0.0
ADAT1,0.62178
ADAT2,0.015466
ADAT3,0.0
ADCK1,0.0
ADCK2,0.0
ADCK5,0.0
ADCY1,0.0
ADCY10,0.0
ADCY10P1,0.123963
ADCY2,0.0
ADCY3,0.0
ADCY4,0.0
ADCY5,0.0
ADCY6,0.0
ADCY6-DT,0.0
ADCY7,0.132759
ADCY8,0.0
ADCY9,0.0
ADCYAP1,0.084794
ADCYAP1R1,0.0
ADD1,7.250651
ADD2,1.765412
ADD3,7.453831
ADD3-AS1,0.411453
ADGB,0.103112
ADGB-DT,0.0
ADGRA1,0.0
ADGRA1-AS1,0.0
ADGRA2,0.0
ADGRA3,0.0
ADGRA3P1,0.0
ADGRB1,0.0
ADGRB2,0.0
ADGRB3,0.08755
ADGRB3-DT,0.0
ADGRD1,0.0
ADGRD1-AS1,0.0
ADGRD2,0.0
ADGRE1,0.0
ADGRE2,0.066666
ADGRE3,0.45187299999999997
ADGRE4P,0.037473
ADGRE5,0.160431
ADGRF1,0.0
ADGRF2,0.036443
ADGRF3,0.0
ADGRF4,0.064819
ADGRF5,0.0
ADGRF5-AS1,0.0
ADGRF5P1,0.0
ADGRF5P2,0.0
ADGRG1,3.036241
ADGRG2,0.0
ADGRG3,0.0
ADGRG4,0.0
ADGRG5,0.0
ADGRG6,0.0
ADGRG7,0.0
ADGRL1,0.0
ADGRL1-AS1,0.0
ADGRL2,0.033258
ADGRL3,0.01044
ADGRL3-AS1,0.053012
ADGRL4,0.033555
ADGRV1,0.0
ADH1A,0.0
ADH1B,0.041993
ADH1C,0.0
ADH4,0.0
ADH5,0.156235
ADH5P2,0.0
ADH5P3,0.0
ADH5P4,0.0
ADH5P5,0.0
ADH6,0.0
ADH7,0.010382
ADHFE1,0.018161
ADI1,0.353497
ADI1P1,0.015676
ADI1P2,0.0
ADI1P3,0.0
ADIG,0.024068
ADIPOQ,0.058397
ADIPOQ-AS1,0.052196
ADIPOR1,38.05611
ADIPOR1P1,0.0
ADIPOR1P2,0.0
ADIPOR2,0.0
ADIRF,0.177848
ADIRF-AS1,0.096792
ADK,1.423677
ADM,0.9583400000000001
ADM2,0.020724
ADM5,0.0
ADNP,0.623769
ADNP-AS1,0.110805
ADNP2,0.659994
ADO,0.046284
ADORA1,0.0
ADORA2A,0.194004
ADORA2A-AS1,0.116514
ADORA2B,0.0
ADORA2BP1,0.0
ADORA3,0.0
ADPGK,0.19778
ADPGK-AS1,0.048606
ADPRH,0.0
ADPRHL1,0.0
ADPRM,0.141238
ADPRS,0.312514
ADRA1A,0.0
ADRA1B,0.183483
ADRA1D,0.310585
ADRA2A,0.0
ADRA2B,0.039277
ADRA2C,0.0
ADRB1,0.771202
ADRB2,0.0
ADRB3,0.0
ADRM1,2.129394
ADSL,0.0
ADSS1,0.0
ADSS2,2.496744
ADTRP,0.0
AEBP1,0.007258
AEBP2,0.153452
AEN,0.033591
AFAP1,0.0
AFAP1-AS1,0.101713
AFAP1L1,0.092619
AFAP1L2,0.0
AFDN,0.232235
AFDN-DT,0.275258
AFF1,3.031842
AFF1-AS1,0.13104
AFF2,0.065813
AFF3,0.0
AFF4,0.164521
AFG1L,0.020789
AFG3L1P,0.558473
AFG3L2,0.0
AFG3L2P1,0.022568
AFM,0.0
AFMID,0.0
AFP,0.012709
AFTPH,2.077247
AFTPH-DT,0.072024
AGA,1.171216
AGAP1,0.172268
AGAP1-IT1,0.0
AGAP10P,0.066387
AGAP11,0.115397
AGAP12P,0.0
AGAP13P,0.005785
AGAP14P,0.049913
AGAP2,0.128716
AGAP2-AS1,0.0
AGAP3,0.0
AGAP4,0.113659
AGAP5,0.0
AGAP6,0.069858
AGAP7P,0.024519
AGAP9,0.0
AGBL1,0.0
AGBL1-AS1,0.064711
AGBL2,0.0
AGBL3,0.028713
AGBL4,0.0
AGBL4-AS1,0.018544
AGBL4-IT1,0.051442
AGBL5,0.0
AGBL5-AS1,0.0
AGER,0.0
AGFG1,0.245403
AGFG2,0.609743
AGGF1,0.584964
AGGF1P1,0.0
AGGF1P10,0.014246
AGGF1P2,0.0
AGGF1P3,0.017582
AGGF1P4,0.0
AGGF1P5,0.0
AGGF1P6,0.0
AGGF1P7,0.0
AGGF1P8,0.0
AGGF1P9,0.0
AGK,0.0
AGKP1,0.0
AGKP2,0.0
AGL,0.509586
AGMAT,0.094505
AGMO,0.0
AGO1,0.382662
AGO2,1.499697
AGO3,0.11236
AGO4,0.908301
AGPAT1,0.842621
AGPAT2,0.0
AGPAT3,0.89754
AGPAT4,0.201702
AGPAT4-IT1,0.0
AGPAT5,0.664774
AGPAT5P1,0.0
AGPS,0.65992
AGR2,0.0
AGR3,0.0
AGRN,0.0
AGRP,0.0
AGT,0.183529
AGTPBP1,4.462697
AGTR1,0.003103
AGTR2,0.0
AGTRAP,0.0
AGXT,0.0
AGXT2,0.0
AHCTF1,1.103
AHCTF1P1,0.080959
AHCY,0.778887
AHCYL1,1.671175
AHCYL2,0.306624
AHCYP1,0.0
AHCYP2,0.0
AHCYP3,0.0
AHCYP4,0.0
AHCYP5,0.0
AHCYP6,0.261096
AHCYP7,0.0
AHCYP8,0.0
AHDC1,0.0
AHI1,0.169886
AHI1-DT,0.074074
AHNAK,1.669822
AHNAK2,0.088667
AHR,0.111988
AHRR,0.040969
AHSA1,0.578309
AHSA2P,6.37278
AHSG,0.005929
AHSP,139.268724
AICDA,0.329149
AIDA,10.328906
AIDAP1,0.0
AIDAP2,0.0
AIDAP3,0.0
AIF1,53.529596
AIF1L,0.369361
AIFM1,0.264613
AIFM1P1,0.0
AIFM2,0.037425
AIFM3,0.002053
AIG1,0.069645
AIG1P1,0.0
AIM2,1.022496
AIMP1,1.529416
AIMP1P1,0.0
AIMP1P2,0.0
AIMP2,0.0
AIP,0.808964
AIPL1,0.16301
AIRE,0.002464
AIRN,0.0
AJAP1,0.203756
AJM1,0.033188
AJUBA,0.00246
AK1,0.004122
AK2,0.960389
AK2P1,0.0
AK2P2,0.0
AK3,0.396737
AK3P2,0.0
AK3P3,0.0
AK3P4,0.0
AK3P5,0.0
AK3P6,0.057426
AK4,0.066952
AK4P1,0.0
AK4P2,0.0
AK4P3,0.0
AK4P4,0.0
AK4P5,0.0
AK4P6,0.0
AK5,0.255657
AK6,1.1030039999999999
AK7,0.667535
AK8,0.0
AK9,0.0
AKAIN1,0.023802
AKAP1,0.337481
AKAP10,1.236753
AKAP11,1.31172
AKAP12,0.427131
AKAP13,0.621267
AKAP14,0.107447
AKAP17A,0.0
AKAP17A_1,0.0
AKAP17BP,0.01461
AKAP3,0.040161
AKAP4,0.018292
AKAP5,0.077108
AKAP6,0.019143
AKAP7,3.392061
AKAP8,0.341308
AKAP8L,0.27271
AKAP8P1,0.0
AKAP9,0.341567
AKIP1,0.348515
AKIRIN1,1.153797
AKIRIN1P1,0.0
AKIRIN1P2,0.0
AKIRIN2,4.607483
AKIRIN2P1,0.0
AKNA,1.017054
AKNAD1,0.070384
AKR1A1,1.014659
AKR1B1,1.63061
AKR1B10,0.0
AKR1B10P1,0.0
AKR1B10P2,0.0
AKR1B15,0.0373
AKR1B1P1,0.0
AKR1B1P2,0.036833
AKR1B1P3,0.0
AKR1B1P4,0.004892
AKR1B1P5,0.0
AKR1B1P6,0.0
AKR1B1P7,0.0
AKR1B1P8,0.0
AKR1C1,0.069674
AKR1C2,0.0
AKR1C3,2.323861
AKR1C4,0.00174
AKR1C6P,0.009646
AKR1C7P,0.029042
AKR1C8,0.0
AKR1D1,0.445975
AKR1D1P1,9.203071
AKR1E2,0.0
AKR7A2,0.0
AKR7A2P1,0.0
AKR7A2P2,0.0
AKR7A3,0.0
AKR7L,0.191423
AKT1,0.185709
AKT1S1,0.117145
AKT2,0.698941
AKT3,0.929675
AKT3-IT1,0.0
AKTIP,0.0
ALAD,5.212286
ALAS1,0.923232
ALAS2,218.721916
ALB,3.092549
ALCAM,0.039818
ALDH16A1,0.0
ALDH18A1,0.082092
ALDH1A1,0.348014
ALDH1A2,0.302254
ALDH1A2-AS1,0.088842
ALDH1A3,0.157191
ALDH1A3-AS1,0.00435
ALDH1B1,0.0
ALDH1L1,0.0
ALDH1L1-AS1,0.044219
ALDH1L1-AS2,0.047697
ALDH1L2,0.0
ALDH2,0.068233
ALDH3A1,0.0
ALDH3A2,0.09138
ALDH3B1,0.216951
ALDH3B2,0.0
ALDH4A1,0.058861
ALDH5A1,0.3554
ALDH6A1,0.267481
ALDH7A1,9.402969
ALDH7A1P1,0.0
ALDH7A1P2,0.0
ALDH7A1P3,0.0
ALDH7A1P4,0.0
ALDH8A1,0.01516
ALDH9A1,0.096035
ALDOA,16.395834
ALDOAP1,0.0
ALDOAP2,0.0
ALDOB,0.060523
ALDOC,0.429641
ALG1,0.0
ALG10,0.0
ALG10B,0.0
ALG11,0.527009
ALG12,0.0
ALG13,0.466938
ALG14,0.078048
ALG14-AS1,0.0
ALG1L,0.007194
ALG1L10P,0.149259
ALG1L11P,0.0
ALG1L12P,0.0
ALG1L13P,0.0
ALG1L15P,0.0
ALG1L2,0.0
ALG1L3P,0.052456
ALG1L5P,0.0
ALG1L6P,0.0
ALG1L7P,1.326653
ALG1L8P,0.008013
ALG1L9P,0.509177
ALG2,1.40623
ALG3,0.0
ALG3P1,0.0
ALG5,1.424754
ALG6,0.038568
ALG8,0.0
ALG9,0.0
ALK,0.0
ALKAL1,0.108694
ALKAL2,0.0
ALKBH1,0.0
ALKBH2,0.0
ALKBH3,0.531858
ALKBH3-AS1,0.032262
ALKBH4,0.0
ALKBH5,0.415415
ALKBH6,0.0
ALKBH7,1.42536
ALKBH8,1.76536
ALLC,0.0
ALMS1,0.0
ALMS1-IT1,0.0
ALMS1P1,0.0
ALOX12,0.0
ALOX12-AS1,0.544849
ALOX12B,0.008524
ALOX12P1,0.0
ALOX12P2,0.350484
ALOX15,0.034785
ALOX15B,0.055546
ALOX15P1,0.0
ALOX15P2,0.011629
ALOX5,0.0
ALOX5AP,0.0
ALOXE3,0.0
ALOXE3P1,0.0
ALPG,0.0
ALPI,0.0
ALPK1,0.094234
ALPK2,0.146994
ALPK3,0.034342
ALPL,0.401265
ALPP,0.0
ALS2,0.25744
ALS2CL,0.551701
ALX1,0.121089
ALX3,0.011009
ALX4,0.132461
ALYREF,1.207556
AMACR,0.041686999999999995
AMBN,0.324603
AMBP,0.173035
AMBRA1,0.080322
AMD1,1.057074
AMD1P1,0.0
AMD1P2,0.0
AMD1P2_1,0.0
AMD1P3,0.002133
AMD1P4,0.0
AMDHD1,0.04202
AMDHD2,0.0
AMELX,0.0
AMELY,0.146798
AMER1,0.008494
AMER2,0.129734
AMER3,0.0
AMFR,1.933461
AMH,0.0
AMHR2,0.0
AMIGO1,0.0
AMIGO2,0.0
AMIGO3,0.0
AMMECR1,0.80392
AMMECR1L,0.0
AMMECR1LP1,0.0
AMN,0.0
AMN1,0.0
AMOT,0.242577
AMOTL1,0.096799
AMOTL2,0.008626
AMPD1,0.397578
AMPD2,0.014028
AMPD3,0.072633
AMPH,0.0
AMT,0.009826
AMTN,0.0
AMY1A,0.0
AMY1B,0.0
AMY1C,0.00774
AMY2A,0.0
AMY2B,0.095106
AMYP1,0.0
AMZ1,0.770718
AMZ2,2.822946
AMZ2P1,0.212918
AMZ2P2,0.0
AMZ2P3,0.0
ANAPC1,0.434325
ANAPC10,0.308106
ANAPC10P1,1.074672
ANAPC11,6.119534
ANAPC13,0.280247
ANAPC15,1.960811
ANAPC15P1,0.0
ANAPC15P2,0.0
ANAPC16,3.98029
ANAPC1P1,0.024936
ANAPC1P2,0.100397
ANAPC1P3,0.0
ANAPC1P4,0.025001
ANAPC1P5,0.0
ANAPC1P6,0.0
ANAPC2,0.0
ANAPC4,1.18314
ANAPC5,3.331057
ANAPC7,0.316716
ANCV1RP,0.0
ANG,0.0
ANGEL1,0.377867
ANGEL2,0.134911
ANGPT1,0.0
ANGPT2,0.167674
ANGPT4,0.0
ANGPTL1,0.304091
ANGPTL2,0.0
ANGPTL3,0.0
ANGPTL4,0.0
ANGPTL5,0.0
ANGPTL6,0.081099
ANGPTL7,0.0
ANGPTL8,0.063566
ANHX,0.0
ANK1,7.323274
ANK2,0.100481
ANK3,0.061253
ANKAR,0.500738
ANKDD1A,0.493474
ANKDD1B,0.0
ANKEF1,0.255152
ANKFN1,0.0
ANKFY1,0.248596
ANKH,3.345256
ANKHD1,0.015283
ANKHD1-EIF4EBP3,0.908725
ANKIB1,0.291404
ANKK1,0.0
ANKLE1,0.38977
ANKLE2,0.038105
ANKMY1,0.0
ANKMY2,0.414715
ANKRA2,0.972236
ANKRD1,0.15901
ANKRD10,0.541395
ANKRD11,0.143978
ANKRD11P1,0.006458
ANKRD11P2,0.25949
ANKRD12,4.387867
ANKRD13A,2.428458
ANKRD13B,0.0
ANKRD13C,0.183748
ANKRD13D,0.0
ANKRD16,0.059129
ANKRD17,1.331485
ANKRD18A,0.125591
ANKRD18B,0.035054
ANKRD18CP,0.061642
ANKRD18DP,0.0
ANKRD18EP,0.140137
ANKRD19P,0.161217
ANKRD2,0.031331
ANKRD20A1,0.002495
ANKRD20A10P,0.178597
ANKRD20A11P,0.011827
ANKRD20A16P,0.0
ANKRD20A17P,0.0
ANKRD20A18P,0.0
ANKRD20A19P,0.114245
ANKRD20A20P,0.019186
ANKRD20A4-ANKRD20A20P,0.031609
ANKRD20A5P,0.020899
ANKRD20A6P,0.0
ANKRD20A7P,0.040873
ANKRD20A8P,0.063959
ANKRD20A9P,0.0
ANKRD22,0.034078
ANKRD23,0.0
ANKRD24,0.0
ANKRD26,1.049281
ANKRD26P1,0.038238
ANKRD26P2,0.104901
ANKRD26P3,0.18777
ANKRD26P4,0.0
ANKRD27,0.128452
ANKRD28,0.190851
ANKRD29,0.0
ANKRD30A,0.005438
ANKRD30B,0.048351000000000005
ANKRD30BL,0.0
ANKRD30BP1,0.00683
ANKRD30BP2,0.005678
ANKRD30BP3,0.008918
ANKRD31,0.0
ANKRD33,0.0
ANKRD33B,0.127537
ANKRD34A,0.0
ANKRD34B,0.0
ANKRD34C,0.032573
ANKRD34C-AS1,0.143408
ANKRD35,0.012549
ANKRD36,0.0
ANKRD36B,0.0
ANKRD36BP1,0.0
ANKRD36BP2,0.15201
ANKRD36C,0.036812
ANKRD36P1,0.016087
ANKRD37,0.0
ANKRD39,0.054074
ANKRD40,0.371564
ANKRD40CL,0.0
ANKRD42,0.19219
ANKRD42-DT,0.180066
ANKRD44,2.37795
ANKRD44-AS1,0.029991
ANKRD44-IT1,0.139415
ANKRD45,0.0
ANKRD46,0.417435
ANKRD49,2.207308
ANKRD49P1,0.0
ANKRD49P2,0.0
ANKRD49P3,0.045104
ANKRD49P4,0.0
ANKRD50,0.0
ANKRD52,0.124109
ANKRD53,0.0
ANKRD54,0.498055
ANKRD54P1,0.0
ANKRD55,0.026897
ANKRD6,0.0
ANKRD60,0.0
ANKRD61,0.0
ANKRD62,0.021434
ANKRD62P1,0.289225
ANKRD62P1-PARP4P3,0.020749
ANKRD63,0.0
ANKRD65,0.0
ANKRD66,0.0
ANKRD7,0.020954
ANKRD9,1.250078
ANKS1A,0.137305
ANKS1B,0.0
ANKS3,0.0
ANKS4B,0.0
ANKS6,0.162771
ANKUB1,0.0
ANKZF1,0.200955
ANLN,2.538498
ANO1,0.0
ANO10,0.578677
ANO2,0.095096
ANO3,0.0
ANO3-AS1,0.0
ANO4,0.013878
ANO5,0.0
ANO6,0.921415
ANO7,0.0
ANO8,0.0
ANO9,0.009662
ANOS1,0.0
ANOS2P,0.089776
ANP32A,0.871273
ANP32A-IT1,0.0
ANP32AP1,0.0
ANP32B,67.402061
ANP32BP1,1.531362
ANP32BP2,0.0
ANP32BP3,0.416156
ANP32C,0.0
ANP32D,0.0
ANP32E,8.05
ANPEP,0.928054
ANTKMT,0.0
ANTXR1,0.330217
ANTXR2,0.044714
ANTXRL,0.0
ANTXRLP1,0.020539
ANXA1,20.752268
ANXA10,0.0
ANXA11,0.382141
ANXA13,0.156191
ANXA2,27.457507
ANXA2P1,0.0
ANXA2P2,0.154875
ANXA2P3,0.108827
ANXA2R,1.3345170000000002
ANXA2R-AS1,0.0
ANXA2R-OT1,1.044504
ANXA3,1.518788
ANXA4,0.733176
ANXA5,6.676273
ANXA6,4.181018
ANXA7,3.829505
ANXA8,0.0
ANXA8L1,0.0
ANXA9,0.0
AOAH,0.2085
AOAH-IT1,0.019119
AOC1,0.0
AOC2,0.056227
AOC3,0.0
AOC4P,0.0
AOPEP,0.006317
AOX1,0.0
AOX2P,0.449279
AOX3P,0.0484
AOX3P-AOX2P,0.314808
AP1AR,0.407168
AP1B1,0.230178
AP1B1P1,0.085983
AP1B1P2,0.0
AP1G1,0.448852
AP1G2,0.420311
AP1G2-AS1,0.020798
AP1M1,0.430048
AP1M2,0.0
AP1M2P1,0.116991
AP1S1,1.350945
AP1S2,8.882695
AP1S2P1,0.0
AP1S3,0.633557
AP2A1,1.707886
AP2A2,0.555189
AP2B1,8.753826
AP2B1P1,0.0
AP2M1,4.336677
AP2S1,7.438523
AP3B1,1.769236
AP3B2,0.118658
AP3D1,0.689996
AP3M1,0.458091
AP3M2,0.356646
AP3S1,3.09097
AP3S2,0.008082
AP4B1,0.0
AP4B1-AS1,0.36073
AP4E1,0.788386
AP4M1,0.0
AP4S1,0.075539
AP5B1,0.363936
AP5M1,0.726049
AP5S1,0.630465
AP5Z1,0.0
APAF1,0.217868
APBA1,0.0
APBA2,0.0
APBA3,0.0
APBB1,0.03084
APBB1IP,2.255538
APBB2,0.248533
APBB3,0.0
APC,0.403095
APC2,0.0
APCDD1,0.0
APCDD1L,0.093433
APCDD1L-DT,0.056673
APCS,0.0
APEH,0.969584
APELA,0.0
APEX1,0.916248
APEX2,0.175265
APH1A,0.786762
APH1B,0.301154
API5,3.094977
API5P1,0.005079
API5P2,0.0
APIP,2.255756
APLF,0.08586
APLN,0.0
APLNR,0.0
APLP1,0.0
APLP2,0.135828
APMAP,0.079031
APOA1,0.0
APOA1-AS,0.052971
APOA2,1.04457
APOA4,0.034913
APOA5,0.0
APOB,0.008162
APOBEC1,0.098094
APOBEC2,0.353245
